"long","lat","NAME"
121.43825154,31.1152281850001,"徐汇区"
121.43783739,31.1149093400001,"徐汇区"
121.437230365,31.1145279150001,"徐汇区"
121.436693665,31.114390195,"徐汇区"
121.43506678,31.1140365150001,"徐汇区"
121.43357775,31.1138534800001,"徐汇区"
121.433280475,31.1138358900001,"徐汇区"
121.43312033,31.1138930100001,"徐汇区"
121.433024925,31.1139772450002,"徐汇区"
121.431292695,31.1158331050001,"徐汇区"
121.431851345,31.1168306700002,"徐汇区"
121.43390733,31.120551595,"徐汇区"
121.43431432,31.12134731,"徐汇区"
121.434002545,31.1228772050002,"徐汇区"
121.43358052,31.1249413750001,"徐汇区"
121.43190499,31.13086222,"徐汇区"
121.42201754,31.1296518550002,"徐汇区"
121.416875555,31.12902209,"徐汇区"
121.409715315,31.1383704550001,"徐汇区"
121.406650575,31.1440314900001,"徐汇区"
121.40514416,31.1468435,"徐汇区"
121.40449985,31.1483824900002,"徐汇区"
121.403264505,31.1513330550001,"徐汇区"
121.402156535,31.1539665400001,"徐汇区"
121.39791543,31.164031525,"徐汇区"
121.397544085,31.1638949750001,"徐汇区"
121.397034775,31.1636857600002,"徐汇区"
121.39631623,31.1633905950001,"徐汇区"
121.39536348,31.1630190650001,"徐汇区"
121.39457321,31.1627347650001,"徐汇区"
121.394294755,31.1626490850001,"徐汇区"
121.39368493,31.1624709750001,"徐汇区"
121.393448105,31.1624040050001,"徐汇区"
121.390198435,31.16154598,"徐汇区"
121.38994075,31.16148369,"徐汇区"
121.389629015,31.1623846900001,"徐汇区"
121.388178825,31.1666687350001,"徐汇区"
121.386875975,31.170555365,"徐汇区"
121.38921545,31.1712640400001,"徐汇区"
121.389306255,31.1713775700001,"徐汇区"
121.38979142,31.1753670050001,"徐汇区"
121.39010585,31.1786344100001,"徐汇区"
121.38987356,31.1794548400001,"徐汇区"
121.38982617,31.1796427200002,"徐汇区"
121.3995272,31.1818720950002,"徐汇区"
121.407308705,31.1840223150001,"徐汇区"
121.40803054,31.1841432650001,"徐汇区"
121.408279345,31.1841378175002,"徐汇区"
121.408309315,31.184413775,"徐汇区"
121.41044285,31.1852484250001,"徐汇区"
121.41104469,31.1875244206251,"徐汇区"
121.411048559615,31.1876484188462,"徐汇区"
121.410802705,31.1884199900001,"徐汇区"
121.410547745,31.189150205,"徐汇区"
121.408972455,31.1886574500001,"徐汇区"
121.40836223,31.1896207300001,"徐汇区"
121.408277795,31.1897940850002,"徐汇区"
121.4079883,31.1903904050001,"徐汇区"
121.407916486429,31.1906151507143,"徐汇区"
121.4078815025,31.1907778975002,"徐汇区"
121.407865938125,31.1909539031251,"徐汇区"
121.407935945,31.1929613850001,"徐汇区"
121.410261035,31.19285218,"徐汇区"
121.415227065,31.1926641883335,"徐汇区"
121.41539456875,31.1926929650001,"徐汇区"
121.415559833333,31.1927300083334,"徐汇区"
121.4156761375,31.1927617525001,"徐汇区"
121.41581319125,31.1928060687501,"徐汇区"
121.41599159875,31.1928741637501,"徐汇区"
121.41616399,31.1929528312501,"徐汇区"
121.41632964,31.1930416450001,"徐汇区"
121.41648759875,31.1931401500001,"徐汇区"
121.41663728875,31.1932478962501,"徐汇区"
121.41677779875,31.1933643425001,"徐汇区"
121.41690854375,31.1934889487501,"徐汇区"
121.41702885,31.1936210787501,"徐汇区"
121.417138105,31.1937601087502,"徐汇区"
121.41723589625,31.1939053562502,"徐汇区"
121.41732159375,31.1940561000002,"徐汇区"
121.417386621667,31.1941919100001,"徐汇区"
121.417427105,31.1942908650001,"徐汇区"
121.4174684375,31.1944116075001,"徐汇区"
121.41751250375,31.1945750762502,"徐汇区"
121.41754035,31.1947199283334,"徐汇区"
121.417555815,31.1948450933334,"徐汇区"
121.41756389125,31.1949917650002,"徐汇区"
121.417562036667,31.1951386133334,"徐汇区"
121.41754926875,31.1952850450001,"徐汇区"
121.41752230125,31.1954512150001,"徐汇区"
121.417495515,31.19556794,"徐汇区"
121.417750445,31.1972817950001,"徐汇区"
121.419368945,31.199241355,"徐汇区"
121.419600805,31.1993994550001,"徐汇区"
121.4213128175,31.2002574575001,"徐汇区"
121.422119315,31.200580325,"徐汇区"
121.424942075,31.2017023300001,"徐汇区"
121.426981165,31.2025127850001,"徐汇区"
121.42707936,31.2025573800001,"徐汇区"
121.43058773,31.2043609550001,"徐汇区"
121.4320141675,31.2050951125001,"徐汇区"
121.433355315,31.2058786800001,"徐汇区"
121.433166135,31.2062252600001,"徐汇区"
121.43162704,31.209955925,"徐汇区"
121.43154122,31.21020523,"徐汇区"
121.430608215,31.2129156550001,"徐汇区"
121.431079545,31.2130183300001,"徐汇区"
121.43215062,31.2131372200001,"徐汇区"
121.43335417,31.2137566300001,"徐汇区"
121.4343578,31.214766685,"徐汇区"
121.434565845,31.2152407450001,"徐汇区"
121.434764705,31.215693875,"徐汇区"
121.434772795,31.216117475,"徐汇区"
121.44264417,31.2178473900001,"徐汇区"
121.445587735,31.2185709050001,"徐汇区"
121.44812176,31.21959934,"徐汇区"
121.450331465,31.2210924200001,"徐汇区"
121.451255665,31.2216025500001,"徐汇区"
121.453106755,31.222066105,"徐汇区"
121.45447061,31.2186908100001,"徐汇区"
121.455729435,31.21613803,"徐汇区"
121.45599331,31.2154260950001,"徐汇区"
121.45659414,31.2138050100001,"徐汇区"
121.456967255,31.2124941600001,"徐汇区"
121.457017815,31.2121133400001,"徐汇区"
121.45714763,31.2111356400001,"徐汇区"
121.457376675,31.208946175,"徐汇区"
121.45743704,31.2083902400001,"徐汇区"
121.45764554,31.206469925,"徐汇区"
121.457788365,31.2051757000001,"徐汇区"
121.462263525,31.2063103100001,"徐汇区"
121.462370025,31.2063403600002,"徐汇区"
121.464970665,31.1989074600001,"徐汇区"
121.465314065,31.1965811350001,"徐汇区"
121.465461195,31.1951580850001,"徐汇区"
121.46576697,31.1932574000001,"徐汇区"
121.465871315,31.193071945,"徐汇区"
121.46604643,31.1929869100001,"徐汇区"
121.467258685,31.1927835400001,"徐汇区"
121.469305905,31.1924282900001,"徐汇区"
121.47024054,31.1921799700001,"徐汇区"
121.470866225,31.1899544150001,"徐汇区"
121.349575895,31.2391335800001,"长宁区"
121.350272735,31.2380988650001,"长宁区"
121.353039595,31.2339150750001,"长宁区"
121.35500059,31.2307716550001,"长宁区"
121.355201935,31.23033335,"长宁区"
121.35603872,31.2288505000001,"长宁区"
121.356568425,31.2283718700001,"长宁区"
121.35760645,31.2278126100002,"长宁区"
121.357926825,31.2277816500001,"长宁区"
121.361937965,31.2269219500001,"长宁区"
121.367284705,31.2238410450001,"长宁区"
121.37071504,31.2222789900001,"长宁区"
121.38181946,31.2208136350002,"长宁区"
121.38540312,31.220435505,"长宁区"
121.394111905,31.2201587250001,"长宁区"
121.39460295,31.2202395350002,"长宁区"
121.39488939,31.2204298,"长宁区"
121.395157355,31.2208563250001,"长宁区"
121.399315575,31.2224764000002,"长宁区"
121.401593365,31.2231021600001,"长宁区"
121.40747789,31.2245691700001,"长宁区"
121.40876101,31.2249211050001,"长宁区"
121.41617375,31.22725921,"长宁区"
121.41666722,31.2276324550001,"长宁区"
121.41785811,31.2291780250002,"长宁区"
121.419374375,31.2305681400001,"长宁区"
121.421462474822,31.231301064643,"长宁区"
121.421610860625,31.2313190665626,"长宁区"
121.421852985,31.23129562,"长宁区"
121.422905585,31.2311274350001,"长宁区"
121.42289587,31.2300252800001,"长宁区"
121.42297586,31.2261086300001,"长宁区"
121.424398085,31.224906365,"长宁区"
121.42516264,31.22579097,"长宁区"
121.4257891,31.2262068450001,"长宁区"
121.42967641,31.2277370900001,"长宁区"
121.42984904,31.2276249200001,"长宁区"
121.430063475,31.2274705350001,"长宁区"
121.430791575,31.22692456,"长宁区"
121.430878065,31.2268420750001,"长宁区"
121.430869515,31.2264503700001,"长宁区"
121.43095286,31.2256652200001,"长宁区"
121.431488565,31.2230562400001,"长宁区"
121.432047185,31.2211883450001,"长宁区"
121.43229293,31.220638095,"长宁区"
121.434054135,31.2171005300001,"长宁区"
121.434772795,31.216117475,"长宁区"
121.434764705,31.215693875,"长宁区"
121.434565845,31.2152407450001,"长宁区"
121.4343578,31.214766685,"长宁区"
121.43335417,31.2137566300001,"长宁区"
121.43215062,31.2131372200001,"长宁区"
121.431079545,31.2130183300001,"长宁区"
121.430608215,31.2129156550001,"长宁区"
121.43154122,31.21020523,"长宁区"
121.43162704,31.209955925,"长宁区"
121.433166135,31.2062252600001,"长宁区"
121.433355315,31.2058786800001,"长宁区"
121.4320141675,31.2050951125001,"长宁区"
121.43058773,31.2043609550001,"长宁区"
121.42707936,31.2025573800001,"长宁区"
121.426981165,31.2025127850001,"长宁区"
121.424942075,31.2017023300001,"长宁区"
121.422119315,31.200580325,"长宁区"
121.4213128175,31.2002574575001,"长宁区"
121.419600805,31.1993994550001,"长宁区"
121.419368945,31.199241355,"长宁区"
121.417750445,31.1972817950001,"长宁区"
121.417495515,31.19556794,"长宁区"
121.41752230125,31.1954512150001,"长宁区"
121.41754926875,31.1952850450001,"长宁区"
121.417562036667,31.1951386133334,"长宁区"
121.41756389125,31.1949917650002,"长宁区"
121.417555815,31.1948450933334,"长宁区"
121.41754035,31.1947199283334,"长宁区"
121.41751250375,31.1945750762502,"长宁区"
121.4174684375,31.1944116075001,"长宁区"
121.417427105,31.1942908650001,"长宁区"
121.417386621667,31.1941919100001,"长宁区"
121.41732159375,31.1940561000002,"长宁区"
121.41723589625,31.1939053562502,"长宁区"
121.417138105,31.1937601087502,"长宁区"
121.41702885,31.1936210787501,"长宁区"
121.41690854375,31.1934889487501,"长宁区"
121.41677779875,31.1933643425001,"长宁区"
121.41663728875,31.1932478962501,"长宁区"
121.41648759875,31.1931401500001,"长宁区"
121.41632964,31.1930416450001,"长宁区"
121.41616399,31.1929528312501,"长宁区"
121.41599159875,31.1928741637501,"长宁区"
121.41581319125,31.1928060687501,"长宁区"
121.4156761375,31.1927617525001,"长宁区"
121.415559833333,31.1927300083334,"长宁区"
121.41539456875,31.1926929650001,"长宁区"
121.415227065,31.1926641883335,"长宁区"
121.410261035,31.19285218,"长宁区"
121.407935945,31.1929613850001,"长宁区"
121.407067505,31.19299708,"长宁区"
121.404391995,31.1931144650001,"长宁区"
121.39648282,31.193471485,"长宁区"
121.393703195,31.193596885,"长宁区"
121.39108011,31.1937170850001,"长宁区"
121.389768565,31.1937758600001,"长宁区"
121.38845702,31.1938289400001,"长宁区"
121.38792412,31.1938471100001,"长宁区"
121.387711445,31.193842655,"长宁区"
121.38740509,31.19383219,"长宁区"
121.387094855,31.1938154100001,"长宁区"
121.386732175,31.1937842550001,"长宁区"
121.38638492,31.1937440900001,"长宁区"
121.38136381,31.19297331,"长宁区"
121.380331865,31.1928148000001,"长宁区"
121.37662582,31.1922399550001,"长宁区"
121.37652092,31.1922199500001,"长宁区"
121.37589196,31.1920819750001,"长宁区"
121.37522968,31.1918977050001,"长宁区"
121.368418995,31.18975937,"长宁区"
121.36515017,31.1887293150001,"长宁区"
121.353030875,31.18552663,"长宁区"
121.34807333,31.1849629550001,"长宁区"
121.346867355,31.1854683,"长宁区"
121.34359087,31.184277735,"长宁区"
121.338373615,31.1821125050001,"长宁区"
121.337528085,31.1817549250001,"长宁区"
121.337525765,31.1816491750001,"长宁区"
121.336844745,31.1814216550001,"长宁区"
121.333840005,31.1820522550001,"长宁区"
121.3273377,31.1915826600001,"长宁区"
121.327431565,31.191628395,"长宁区"
121.333599945,31.19463352,"长宁区"
121.33445242,31.1986542150001,"长宁区"
121.334378845,31.2004821150001,"长宁区"
121.33389876,31.2144072400001,"长宁区"
121.335169565,31.2149187825002,"长宁区"
121.334616645,31.2165422550001,"长宁区"
121.33481492,31.2185846650001,"长宁区"
121.33567653,31.2184361400001,"长宁区"
121.336495195,31.21868986,"长宁区"
121.337660805,31.2192319750001,"长宁区"
121.337886205,31.21965692,"长宁区"
121.33804001,31.2202445500001,"长宁区"
121.338129875,31.2206388050002,"长宁区"
121.338186965,31.22151656,"长宁区"
121.338659885,31.22500059,"长宁区"
121.33918893,31.2249028041668,"长宁区"
121.339291213125,31.2248569143751,"长宁区"
121.339404706875,31.2247992262501,"长宁区"
121.339514135625,31.2247360037501,"长宁区"
121.34023238,31.2246153300001,"长宁区"
121.3408379665,31.2246608305,"长宁区"
121.341073135,31.225379775,"长宁区"
121.33955137,31.2255169100001,"长宁区"
121.338462885,31.2256599300001,"长宁区"
121.336571945,31.2259973600001,"长宁区"
121.336241125,31.2266431150001,"长宁区"
121.336274235,31.2268745400001,"长宁区"
121.337009888572,31.2282166957144,"长宁区"
121.338573765,31.2292579650001,"长宁区"
121.340866295,31.2298824500001,"长宁区"
121.3408881,31.2323287900001,"长宁区"
121.33961282,31.2350473350001,"长宁区"
121.339008411111,31.2362818233334,"长宁区"
121.338921595,31.2363452600001,"长宁区"
121.337941165,31.2361107350001,"长宁区"
121.334530935,31.2388210150001,"长宁区"
121.334319995,31.2390289200001,"长宁区"
121.333561684,31.2397893330001,"长宁区"
121.336416535,31.2418781750002,"长宁区"
121.3367371825,31.2420420525,"长宁区"
121.34087735,31.2445910650001,"长宁区"
121.34301701125,31.2450680925001,"长宁区"
121.34309773375,31.2451923862501,"长宁区"
121.34317532625,31.2452736400001,"长宁区"
121.3432602225,31.245349305,"长宁区"
121.3433518825,31.2454189050001,"长宁区"
121.34344972375,31.2454819887501,"长宁区"
121.34355311625,31.2455381562501,"长宁区"
121.343647543333,31.2455814866668,"长宁区"
121.34409655,31.2454967100001,"长宁区"
121.34473554,31.2451944150001,"长宁区"
121.34495015,31.2450732650001,"长宁区"
121.345019935,31.24499891,"长宁区"
121.345110045,31.244780275,"长宁区"
121.345499775,31.2437122350001,"长宁区"
121.344968055,31.24335802,"长宁区"
121.344629325,31.2433786050001,"长宁区"
121.344111635,31.2412315875001,"长宁区"
121.34767884,31.2406543600002,"长宁区"
121.34827803,31.2403509050001,"长宁区"
121.349320565,31.2395428500001,"长宁区"
121.349575895,31.2391335800001,"长宁区"
121.46386122,31.3189866550001,"静安区"
121.463771935,31.3179490550001,"静安区"
121.46344839,31.3129546150001,"静安区"
121.463128815,31.3082196050001,"静安区"
121.46231181,31.3081657700001,"静安区"
121.46143917,31.3081082650001,"静安区"
121.46019775,31.3080264400001,"静安区"
121.459163514485,31.3079020425784,"静安区"
121.45934207,31.3063547800001,"静安区"
121.459819755,31.3025755400002,"静安区"
121.45984271,31.3020212250001,"静安区"
121.4599323,31.3001549150001,"静安区"
121.459626845,31.2986544050001,"静安区"
121.459482515,31.29824354,"静安区"
121.457931265,31.2947952200001,"静安区"
121.457687495,31.2944940750001,"静安区"
121.45634591,31.290894775,"静安区"
121.45686396,31.283705775,"静安区"
121.45721941,31.28121741,"静安区"
121.456927805,31.2811866850001,"静安区"
121.45693565,31.2810557900001,"静安区"
121.45696821,31.28067206,"静安区"
121.457268675,31.27918438,"静安区"
121.457718495,31.27821818,"静安区"
121.458380935,31.2771189550001,"静安区"
121.459311815,31.2767200700001,"静安区"
121.459586355,31.2766024250001,"静安区"
121.460670335,31.2754630550001,"静安区"
121.461550785,31.2744235800001,"静安区"
121.4628965,31.2728347550001,"静安区"
121.46336708,31.2720883050002,"静安区"
121.46454355,31.2702220850001,"静安区"
121.466524005,31.268133065,"静安区"
121.468753135,31.2661147600001,"静安区"
121.47079192,31.2645479800001,"静安区"
121.471387585,31.2640902050001,"静安区"
121.472162415,31.26349473,"静安区"
121.475831695,31.260606345,"静安区"
121.477195995,31.25269114,"静安区"
121.476423705,31.2503562100001,"静安区"
121.477832765,31.24575721,"静安区"
121.47841006,31.2441492900001,"静安区"
121.47850263,31.2439321,"静安区"
121.478077945,31.2435277350001,"静安区"
121.47742108,31.2429349650001,"静安区"
121.47679159,31.2424420950001,"静安区"
121.476043235,31.2421345050001,"静安区"
121.47536391,31.2420393250001,"静安区"
121.47479845,31.242069955,"静安区"
121.474230595,31.2422499150001,"静安区"
121.47341251,31.2426758300001,"静安区"
121.472447175,31.24324935,"静安区"
121.47179401,31.2433287100001,"静安区"
121.470823,31.2433545000001,"静安区"
121.470200005,31.24335954,"静安区"
121.4695084,31.2431272650001,"静安区"
121.468330785,31.2424909100001,"静安区"
121.46782789,31.2421488950001,"静安区"
121.4673994,31.2418574850001,"静安区"
121.46619064,31.2413576500001,"静安区"
121.465397075,31.2411614850001,"静安区"
121.464512985,31.2411882650001,"静安区"
121.4637852,31.2414036050001,"静安区"
121.463126995,31.24179403,"静安区"
121.46226199,31.2424309000001,"静安区"
121.46052846,31.2430262550001,"静安区"
121.459598185,31.243220475,"静安区"
121.458909505,31.2432557850001,"静安区"
121.458416675,31.243263495,"静安区"
121.45956278,31.2406083350001,"静安区"
121.461105805,31.23789276,"静安区"
121.46198815,31.2353726200001,"静安区"
121.462484875,31.232305575,"静安区"
121.463052555,31.2275709250001,"静安区"
121.462974255,31.2266303000001,"静安区"
121.462864796667,31.2257643416667,"静安区"
121.462753885,31.2257510900001,"静安区"
121.462626845,31.2257378325,"静安区"
121.46249953375,31.2257266475001,"静安区"
121.46237200125,31.2257175325,"静安区"
121.46224428625,31.2257104900001,"静安区"
121.462132431667,31.2257059966668,"静安区"
121.4620205025,31.2257031700001,"静安区"
121.461811605,31.2257012750001,"静安区"
121.4615827,31.225710215,"静安区"
121.461220145,31.2257288950001,"静安区"
121.461050305,31.2257417950001,"静安区"
121.460838915,31.2257578500001,"静安区"
121.46018371,31.225838305,"静安区"
121.458184295,31.22590473,"静安区"
121.45211222,31.225812225,"静安区"
121.452366395,31.2238837250001,"静安区"
121.453106755,31.222066105,"静安区"
121.451255665,31.2216025500001,"静安区"
121.450331465,31.2210924200001,"静安区"
121.44812176,31.21959934,"静安区"
121.445587735,31.2185709050001,"静安区"
121.44264417,31.2178473900001,"静安区"
121.434772795,31.216117475,"静安区"
121.434054135,31.2171005300001,"静安区"
121.43229293,31.220638095,"静安区"
121.432047185,31.2211883450001,"静安区"
121.431488565,31.2230562400001,"静安区"
121.43095286,31.2256652200001,"静安区"
121.430869515,31.2264503700001,"静安区"
121.430878065,31.2268420750001,"静安区"
121.430791575,31.22692456,"静安区"
121.430063475,31.2274705350001,"静安区"
121.42984904,31.2276249200001,"静安区"
121.42967641,31.2277370900001,"静安区"
121.4257891,31.2262068450001,"静安区"
121.42516264,31.22579097,"静安区"
121.424398085,31.224906365,"静安区"
121.42297586,31.2261086300001,"静安区"
121.42289587,31.2300252800001,"静安区"
121.422905585,31.2311274350001,"静安区"
121.422915475,31.2324789650001,"静安区"
121.423105505,31.232949875,"静安区"
121.42320267,31.23310286,"静安区"
121.42625314,31.2370163700001,"静安区"
121.428181255,31.2368644700001,"静安区"
121.429887145,31.2369155550001,"静安区"
121.431531765,31.2374799000001,"静安区"
121.43284622,31.23832745,"静安区"
121.43532613,31.239826325,"静安区"
121.442648345,31.24380883,"静安区"
121.445402585,31.24513462,"静安区"
121.444937805,31.2454399000001,"静安区"
121.443808465,31.2462850400001,"静安区"
121.44367464,31.2464950050001,"静安区"
121.44372727,31.2468192550001,"静安区"
121.443952485,31.2472202650001,"静安区"
121.44514651,31.2486162750002,"静安区"
121.44603721,31.2499588150001,"静安区"
121.446567755,31.2527653550001,"静安区"
121.446786085,31.2540845400001,"静安区"
121.44640915,31.2582718850001,"静安区"
121.443673615,31.2620551150001,"静安区"
121.441624475,31.2648320550001,"静安区"
121.438904925,31.26842428,"静安区"
121.4385499425,31.2688915750002,"静安区"
121.438345935,31.26908646,"静安区"
121.4377387625,31.2695188875001,"静安区"
121.43747296,31.2696536250001,"静安区"
121.43693101,31.2698424500001,"静安区"
121.4362411925,31.270082535,"静安区"
121.43516425,31.2704238350001,"静安区"
121.4332638775,31.2710268850001,"静安区"
121.432593705,31.2712865500001,"静安区"
121.432455275,31.27134046,"静安区"
121.43233389,31.2713962350001,"静安区"
121.428545325,31.2733269150001,"静安区"
121.42840361,31.27340919,"静安区"
121.42745505,31.274062605,"静安区"
121.427234325,31.2742688725001,"静安区"
121.426123065,31.2755640125001,"静安区"
121.42507372,31.2767583100001,"静安区"
121.424437035,31.2761822800001,"静安区"
121.420502005,31.2725271850001,"静安区"
121.420083255,31.273046235,"静安区"
121.419923895,31.273832325,"静安区"
121.41851939,31.285097,"静安区"
121.418435615,31.2877508950001,"静安区"
121.418973945,31.2909660300001,"静安区"
121.41915724,31.292595135,"静安区"
121.419145065,31.29280641,"静安区"
121.417811085,31.2928735300001,"静安区"
121.41567199625,31.2929702937502,"静安区"
121.415522925,31.2929392675001,"静安区"
121.415400945,31.2929139037502,"静安区"
121.41519764,31.2928716800001,"静安区"
121.415048535,31.2928407550001,"静安区"
121.41415987,31.2934391450001,"静安区"
121.41392623,31.29409134,"静安区"
121.41394138,31.2948226600001,"静安区"
121.41415576,31.2958236300001,"静安区"
121.41536933,31.2987351400001,"静安区"
121.4181115,31.2989662400001,"静安区"
121.41902204,31.2990962800001,"静安区"
121.42217746,31.3002608950001,"静安区"
121.422321995,31.3003727900001,"静安区"
121.426590605,31.3054558800001,"静安区"
121.427791885,31.307754055,"静安区"
121.42751541,31.3135748700001,"静安区"
121.42778061,31.3206424150001,"静安区"
121.42908292,31.3227425050001,"静安区"
121.43187716,31.3227889750001,"静安区"
121.432141245,31.3214151950001,"静安区"
121.43639928,31.3216876450001,"静安区"
121.44195327,31.3219058850001,"静安区"
121.443136,31.319290545,"静安区"
121.4432774,31.3188574800002,"静安区"
